,p_val,n_samples,auc_mean,auc_std,auc_median,shuffled_auc_mean,shuffled_auc_std,shuffled_auc_median,acc_mean,acc_std,shuffled_matthews_mean,shuffled_matthews_std,matthews_mean,matthews_std,shuffled_accuracy_mean,shuffled_accuracy_std
fruit_frequency_regular_cohort,0.07752475247524754,396.0,0.6009237288135593,0.0405565091773951,0.6029661016949153,0.4974965328350294,0.05317096717703367,0.49561899378179763,0.5646218487394957,0.038904840458676024,-0.0007943461579945701,0.09243348453031999,0.12962041105490438,0.07801811320191954,0.500672268907563,0.04590697157120108
high_fat_red_meat_frequency_daily_cohort,0.3223762376237624,76.0,0.5842424242424243,0.10386266935871484,0.5833333333333334,0.5031880578571755,0.1288043066108981,0.4921855921855922,0.5578260869565217,0.08953883106468949,0.017497359172391022,0.19712753342129194,0.11950353090665518,0.1819644961616928,0.5113043478260869,0.09567588638886444
high_fat_red_meat_frequency_occasional_cohort,0.0099009900990099,2044.0,0.6460140668229647,0.01900517697714523,0.6462516250180557,0.49595561397763066,0.020874484367316114,0.4979597880804814,0.60505,0.018846536669755647,-0.010633958427508057,0.03860528594134566,0.2102685238201304,0.0377175114614383,0.4946333333333333,0.019285256314374232
high_fat_red_meat_frequency_rare_cohort,0.07653465346534655,2178.0,0.5434980555555555,0.020506474442444803,0.5470555555555556,0.4959852635239293,0.023110656641727855,0.49564264326081287,0.5315,0.017430018805370102,-0.003903844235410215,0.04300268757624055,0.06306406424763267,0.034901063333341184,0.4978166666666666,0.021364163919985264
high_fat_red_meat_frequency_regular_cohort,0.010891089108910892,628.0,0.6746517357222843,0.03470598647068328,0.676595744680851,0.5004046993846603,0.044989002180658384,0.5036096021911436,0.6261904761904762,0.0309003315818379,0.009588489066295017,0.07053606550699645,0.25270491882866414,0.061889979658821946,0.5046560846560847,0.03578988666920161
homecooked_meals_frequency_daily_cohort,0.4398019801980198,128.0,0.5262368421052631,0.07429582164276405,0.531578947368421,0.5037747558826723,0.09003845417420159,0.5105820105820106,0.5264102564102564,0.0682701637109722,-0.011628619210397324,0.16238267701691594,0.05316855514092769,0.1375329873501285,0.49564102564102563,0.07886897730954828
homecooked_meals_frequency_occasional_cohort,0.41158415841584167,128.0,0.5417105263157894,0.07772062243931509,0.5421052631578946,0.5115860950710157,0.09829521326412125,0.5052910052910053,0.5417948717948717,0.07782843283315526,0.006390955078725042,0.1755338499891756,0.08398883349738219,0.15733630636008905,0.5028205128205128,0.08549619259394238
homecooked_meals_frequency_rare_cohort,0.32108910891089115,128.0,0.5616578947368421,0.08001493541331316,0.5592105263157894,0.4979935133258022,0.10875805631139077,0.5,0.5443589743589744,0.07168994163587682,-0.013949325384413085,0.19336767331544535,0.0890056612131885,0.14433392667108377,0.4938461538461539,0.09508776526568265
homecooked_meals_frequency_regular_cohort,0.5724752475247524,128.0,0.481421052631579,0.0750962632456676,0.48289473684210527,0.49735259934033726,0.10490523069152284,0.5078947368421053,0.49564102564102563,0.06745636815162641,-0.006622316585994572,0.19373916754005027,-0.009319363089677742,0.13624146275142934,0.4966666666666667,0.09646309245057512
meat_eggs_frequency_daily_cohort,0.009999999999999998,400.0,0.7602611111111112,0.032389265768724015,0.7641666666666667,0.5032744605456545,0.05562181820875336,0.505151768309663,0.6944166666666669,0.03431988005029544,0.003784139355565337,0.0907086417825192,0.3908462613957404,0.06923972208110579,0.5021666666666667,0.04548534562545026
meat_eggs_frequency_occasional_cohort,0.055346534653465354,400.0,0.6161666666666666,0.04236687574619855,0.6180555555555556,0.5018167074266997,0.054409256061793865,0.5047352430555556,0.5879166666666666,0.037293412435859374,0.004491688025360791,0.09447086491529075,0.1766468555637595,0.07479937405114512,0.5024166666666666,0.04658169347143431
meat_eggs_frequency_rare_cohort,0.1420792079207921,400.0,0.5677,0.042145234635355106,0.5666666666666667,0.49483392836545176,0.05126779488828992,0.5002790178571428,0.5463333333333334,0.0391279950930277,-0.010626863592726498,0.08899206348833742,0.09316441824152184,0.07891407120986085,0.4955833333333333,0.044228808484968254
