,p_val,n_samples,auc_mean,auc_std,auc_median,shuffled_auc_mean,shuffled_auc_std,shuffled_auc_median,acc_mean,acc_std,shuffled_matthews_mean,shuffled_matthews_std,matthews_mean,matthews_std,shuffled_accuracy_mean,shuffled_accuracy_std
fungal_overgrowth,0.30217821782178217,298.0,0.5391086419753086,0.05176659534132739,0.5414814814814815,0.4940627266627136,0.06424476151112694,0.4962380199109037,0.5219999999999999,0.04589252070643019,-0.0037183312697155625,0.0946250296534191,0.044161389299628914,0.09288528036668321,0.4913333333333334,0.04780567660905326
gender_healthy_cohort,0.0099009900990099,4926.0,0.6755520616895743,0.017973395075260933,0.6753797264414049,0.4999189194359008,0.02128199049053859,0.4997428298823196,0.62905,0.01875907928325789,0.0022994972669479917,0.03895641383619903,0.25832827636122546,0.037579916455819116,0.49970000000000003,0.019401288616996554
gluten_alergy_cohort,0.014851485148514854,254.0,0.7156410256410257,0.05040491972384235,0.7196356275303644,0.4945954192354076,0.06914412389099701,0.5016975080415573,0.6684415584415585,0.04611596695831707,-0.0016259990747779834,0.10837929950873322,0.34043109767240537,0.09383301990153514,0.4889610389610389,0.05333774297281715
IBD_cohort,0.016237623762376238,344.0,0.6694582100591715,0.042007213359695816,0.6701183431952662,0.5026784183235606,0.05110083062668525,0.5035146133925268,0.6273076923076923,0.036692993059233674,-0.0006986811332949981,0.0912131552141786,0.2569897898429277,0.07368947877954261,0.49509615384615385,0.04527396468941311
ibs,0.01920792079207921,1072.0,0.6012433933876008,0.022170392073825648,0.602185486671039,0.5012208975733272,0.034055288137805444,0.5006663487354683,0.5756521739130435,0.0193272524533706,0.0028782710304273663,0.056436575226754,0.15172583804876566,0.03867511540032982,0.4995962732919255,0.02796636874801248
iud_cohort,0.21574257425742568,226.0,0.5828806228373703,0.056086785401531815,0.5793685121107266,0.5081532193518117,0.07080163730092824,0.4980119253583787,0.558235294117647,0.054981909575994525,0.01508559716973946,0.13348676069717783,0.11732280737048337,0.1105521341736128,0.4960294117647059,0.06654651441897523
lactose,0.028118811881188123,1602.0,0.5730214384508991,0.017992054425960028,0.5726746196403872,0.5018210592264233,0.028988678054283297,0.5029521543763296,0.5560498960498961,0.01723546641279858,-0.0010762900633907975,0.04640591881651363,0.11229012075622145,0.03453310650870328,0.4975259875259875,0.02338243388327616
liver_disease,0.5806930693069308,110.0,0.4661764705882353,0.08632271519808415,0.4724264705882353,0.4946010528142882,0.10363063576810522,0.49431752458068245,0.4727272727272727,0.065974366839628,-0.01957643006957389,0.17501105633012892,-0.05274432474696496,0.1346937059031698,0.4778787878787878,0.08843657878097168
lung_disease,0.55990099009901,914.0,0.49949169575796043,0.02702164262374145,0.5009520787051729,0.5048894550708328,0.033974171791115115,0.508502860775588,0.5011636363636364,0.02402412011099341,0.00794643621660618,0.05597383395492176,0.002446500057225517,0.048276532590453385,0.5013454545454544,0.028801538067285963
mental_illness,0.17019801980198015,824.0,0.5460783038501562,0.02878397864167761,0.548891129032258,0.5007340271936745,0.034404079013494404,0.4979069325817759,0.5306048387096773,0.027896086864126757,-0.005773249659602901,0.057022394785519744,0.06133372854250076,0.055884545914561,0.4944758064516128,0.0288279944642062
mental_illness_type_depression,0.37495049504950484,714.0,0.516511768778124,0.029453164608257157,0.5147542402215299,0.5022617223915894,0.036735272636383015,0.5006925507860087,0.5133023255813953,0.030031676084017682,-0.001070013778665064,0.06581857530080984,0.0268037278130121,0.060353253160514785,0.4954418604651163,0.033991568324283045
migraine,0.03841584158415842,932.0,0.5779354591836734,0.02687896989241986,0.5743239795918367,0.49917852693881515,0.029541644106496102,0.492960357701978,0.5528571428571428,0.027774602993176547,-0.004917047915584234,0.05259136789169532,0.10601913623179633,0.05567512920775262,0.4947857142857142,0.025656780939222776
multivitamin,0.0099009900990099,3396.0,0.6083364260633806,0.018819623463295507,0.6088603937952798,0.49552497208676854,0.020074549499168662,0.49414081181999625,0.5773,0.016426232407679833,-0.010453719184751725,0.034636771587376894,0.154729590135417,0.03285474645108293,0.49321666666666664,0.0171921412925273
