,p_val,n_samples,auc_mean,auc_std,auc_median,shuffled_auc_mean,shuffled_auc_std,shuffled_auc_median,acc_mean,acc_std,shuffled_matthews_mean,shuffled_matthews_std,matthews_mean,matthews_std,shuffled_accuracy_mean,shuffled_accuracy_std
homecooked_meals_frequency_regular_cohort,0.44900990099009896,358.0,0.5139087542087541,0.04929505605052752,0.5126262626262627,0.499422728394517,0.057478752538480865,0.5025924705997169,0.5097315855181024,0.04377315843982836,-0.004857981581421189,0.09529791258290572,0.02016723409550896,0.08869867399517832,0.4874594257178526,0.050179987096465005
alcohol_frequency_daily_cohort,0.0099009900990099,1248.0,0.735154503616042,0.021340059873755306,0.7378164036817882,0.49759678351152703,0.03370288099795378,0.4958283271898718,0.6704807692307692,0.023155559573993175,-0.002046021315072487,0.053411591505624696,0.3417706589815967,0.0462684196887762,0.4952243589743589,0.027333918879329674
sugar_sweetened_drink_frequency_occasional_cohort,0.041881188118811884,462.0,0.6172793197321483,0.046556177551965894,0.6166765755053507,0.4852333686547447,0.05457182882246331,0.4850446428571429,0.5934032983508246,0.04449067988970053,-0.020283436367729283,0.08607421364602952,0.1883286962967814,0.0895122431514656,0.4827683658170915,0.0418864054808437
olive_oil_regular_cohort,0.16376237623762374,548.0,0.5644447996589941,0.0392908214459745,0.5606351236146632,0.5023306128826782,0.04630242144095317,0.5060036224407913,0.5443065693430656,0.03158577269620019,-0.005233151006494285,0.07596004776240803,0.09032349120284514,0.06400113548178032,0.48824817518248176,0.03691576523150695
whole_grain_frequency_rare_cohort,0.0099009900990099,980.0,0.676117219778755,0.028090725940440067,0.6735805677728908,0.500312920674707,0.03835205219707359,0.495483772598861,0.6214285714285714,0.02599698825987201,-0.0033251820482339827,0.06373163759352894,0.2441558797991161,0.052282433904828354,0.49465306122448977,0.03190831826776864
vitamin_d_supplement_frequency_daily_cohort,0.0099009900990099,2138.0,0.665855614973262,0.024914688347268826,0.6665149618841735,0.4982567726992855,0.030277146408725066,0.501465733151184,0.6187733333333333,0.021561842840227427,-0.0005485624422342456,0.05167116264999662,0.23818961668303978,0.04314792642472369,0.49690666666666666,0.02614753355693632
one_liter_of_water_a_day_frequency_daily_cohort,0.37267326732673267,218.0,0.5465282676856752,0.06163260103554319,0.5478272584754066,0.511247135072094,0.0782992498758713,0.5114224137931034,0.5336195286195285,0.05238607943394474,0.009345452179250783,0.13518077514318158,0.07065096886914793,0.10801901022970994,0.4887979797979798,0.06614583914150092
milk_cheese_frequency_daily_cohort,0.0099009900990099,1148.0,0.7268628593628592,0.026465830061188144,0.7237519425019425,0.4996136008313814,0.0351650580115544,0.5032640628204703,0.6678397212543554,0.02464799102353856,-0.0038364923620021834,0.05794902981900582,0.3371514861522473,0.049316497266885855,0.493205574912892,0.02919509263450837
alcohol_frequency_occasional_cohort,0.01118811881188119,1926.0,0.625410598475367,0.028316140103427707,0.6253911138923655,0.49924852404529185,0.03163537898618661,0.5007402974231152,0.59128,0.026157417473613272,-0.0009297316768873394,0.05231908731025206,0.18331736815436986,0.05236434887032718,0.49690666666666666,0.026903534670704103
exercise_frequency_daily_cohort,0.02118811881188119,296.0,0.6942841490138789,0.053931992932452454,0.6930241051862673,0.5024814751329434,0.0676161863828784,0.5045735331919543,0.6448648648648648,0.052060536769014086,0.0048146487881571285,0.11000149576511034,0.2915706109358684,0.10447054568162539,0.49391891891891887,0.05490462545427891
ready_to_eat_meals_frequency_occasional_cohort,0.0099009900990099,1422.0,0.7032685775208148,0.023649469285160315,0.7027470066340137,0.4928063951230477,0.030034441645304458,0.49107224020821433,0.6474264124070264,0.023318161933959358,-0.008773470973780674,0.05345375744067834,0.295685854541711,0.04684138707044469,0.49301986073745846,0.026777205299882395
vegetable_frequency_occasional_cohort,0.471089108910891,262.0,0.5026087580348945,0.0565097299716414,0.5039600550964187,0.496206874155949,0.07811883845873882,0.4992884250474383,0.5066037296037296,0.0535026841552546,-0.007703235617877152,0.13308243255455515,0.01331471864556945,0.10801613303298095,0.48457808857808865,0.06620132571095727
probiotic_frequency_daily_cohort,0.0099009900990099,1344.0,0.6602295918367347,0.024386599480181008,0.6643370890022675,0.49926605215672326,0.03033401765551703,0.4992548049049166,0.6207738095238096,0.02272523632909352,-0.006873812278012363,0.05174078395959361,0.24203289492090863,0.04556898735664789,0.49336309523809524,0.025725908831450095
prepared_meals_frequency_rare_cohort,0.07940594059405942,624.0,0.5918376068376069,0.04151610793572676,0.5922912557527942,0.5019268957357017,0.04691384457563418,0.5009931997546326,0.5694230769230769,0.04105622858136685,0.005411259059119242,0.08475664929887464,0.1395058764077171,0.08234322353458708,0.49506410256410255,0.043247667941520414
milk_substitute_frequency_rare_cohort,0.2704950495049505,1554.0,0.5252131926271475,0.0251816729721579,0.5251735123449767,0.4992700283821497,0.031096047614627663,0.4975924869457982,0.5173066666666668,0.0239332256264986,-0.00490758184755967,0.049589094757833636,0.034956978350988474,0.04803202229345525,0.49496000000000007,0.023854059985205407
fermented_plant_frequency_regular_cohort,0.011287128712871288,872.0,0.6449978958000169,0.03341488830087765,0.6463471088292232,0.4975266974215107,0.03975588305485727,0.4898561615875917,0.6097247706422018,0.030529099622225882,0.003829114212248313,0.06516365918622764,0.22031942505313196,0.0611353548155412,0.49720183486238523,0.03288638932974982
